tweetid,user,content,date,lang,sentiment
818291967616581632,465707389,paseito laika cumple en pocos dias 5 años 5 la condenada  ilovedogs thepack…,2017-01-09 03:03:02+00:00,es,1
818291084606455808,2859491636,"amigos, me llevo el premio a la ansiedad parece que me bebi el reino del cafe ando mal",2017-01-09 02:59:32+00:00,es,0
818290610180386816,157074487,me sorprende la homofobia y sus manifestaciones inesperadas lo digo por mi,2017-01-09 02:57:39+00:00,es,0
818387382357594112,342092694,ojala me dijeran que estoy bonita tanto como se lo dicen a sergio quembidia pero esque esta hermoso unu,2017-01-09 09:22:11+00:00,es,1
818237330729422848,890291838,mi lechuza tan retrasada por la distancia y ahora con el muro se va a estrellar con todo y mi carta a hogwarts,2017-01-08 23:25:56+00:00,es,0
818249339483078656,166776417,@soul_vedder que bueno que mi primer boda del año es en abril jajajajaj  al menos sera la mitad de como le veo ahora,2017-01-09 00:13:39+00:00,es,0
818344591820816384,1539181087,@hlahumberto pos' se ve mal se traba y esta grabada del cine shame,2017-01-09 06:32:09+00:00,es,0
818340333939372032,178056593,llegan tiempos dificiles y lo unico que me queda es afrontarlos y seguir adelante,2017-01-09 06:15:14+00:00,es,neu
818347032603566080,178056593,"@cocahdz_ ya se, pero no puedo evitarlo  en vdd que si haces eso, seria como mi mejor regalo lavdd",2017-01-09 06:41:51+00:00,es,1
818346138063421440,101894386,hay veces que uno se siente un extranjero hasta en su propio pais,2017-01-09 06:38:18+00:00,es,0
818345353602854912,196359724,"ahora estan tocando arabella suena igualito a alex turner, seguro es guajardo",2017-01-09 06:35:11+00:00,es,none
818337752957583360,3004175213,"@yestermansux oye vi una hiper padre en morelia, no asi pero muuuy chida costaba como 200 si la quieres, me avisas",2017-01-09 06:04:58+00:00,es,1
818337666353733632,2210075767,@ferreyees19 @abiel_vasquez @elpablodeverdad yo tenia pensado sacar la del fogo y una optativa de 2c para poder meter electromagnetismo,2017-01-09 06:04:38+00:00,es,neu
818350897025515520,920054383,@martincaligaris es mi martina jajaja regresaste a los saltos mortales eso es bueno te quiero mucho beso de regreso muack muack,2017-01-09 06:57:12+00:00,es,1
818349173032517632,438031133,envenenaron al bruno ya lo atendio el veterinario pero tengo miedo de que no aguante,2017-01-09 06:50:21+00:00,es,0
818321864338669568,2355815538,@marthamedecigo ay no y si con el si quiero arriesgarme es que necesito contarte amixxx,2017-01-09 05:01:50+00:00,es,1
818321584125513728,73270441,"para los que el dia de mañana regresan a clases, que en este nuevo semestre cumplan todos sus objetivos y les sea muy exitoso adarle",2017-01-09 05:00:43+00:00,es,1
818454957452095488,247949099,"@irongeen ñammm ya se me antojo una deliciosa cema, vamos por una",2017-01-09 13:50:42+00:00,es,1
818241091082264576,137825295,"@jhovanny920218 la vdd si, jaja pero yo me curo rapido de eso ya la perdone gracias",2017-01-08 23:40:52+00:00,es,1
818437928368148480,366585960,ah no verdad jajaj nadie entendio mi chiste que imbecil soy hahaha,2017-01-09 12:43:02+00:00,es,0
818402730712690688,132593265,@celopanyt @roenlared estando tan cerca pero tan lejos a 45min de distancia siendo exactos jajajaja,2017-01-09 10:23:10+00:00,es,1
818401264790863872,857165839,"otra noche buenos dias, alguien sabe por cuantas mas pasare",2017-01-09 10:17:21+00:00,es,none
818259690001838080,103176521,@swimmer_it sabiamos que su partida traeria graves consecuencias,2017-01-09 00:54:47+00:00,es,0
817996769745391616,481824104,"@yarisflores punto a favor jijiji, la cosa es que hoy si hice de todo menos quedarme en camita",2017-01-08 07:30:02+00:00,es,1
818018734350577664,195561039,"aunque ya llegue y eso esta padre, la triste realidad es que sigo teniendo hambre",2017-01-08 08:57:18+00:00,es,0
818013368153948160,1537931900,@alebaie_ iba a ponerle lo mismo,2017-01-08 08:35:59+00:00,es,none
818046596633993216,857165839,"una vez mas mi pensamiento invade mi sueño se te extraña, ya quiero ser normal otra vez",2017-01-08 10:48:01+00:00,es,0
817989514044080128,210306410,segun uno de mis propositos es leer mas pero ya estamos a 8 de enero y no he comprado ni un libro nuevo,2017-01-08 07:01:12+00:00,es,0
817974462075301888,2157921492,risitas estas ahi  bueno no importa solo pasaba a desearte buenas noches @soyalannavarro descansa,2017-01-08 06:01:23+00:00,es,1
815744041375723520,325871497,"@la_sol_soleil hola sol, hemos confirmado que la señal se transmitio correctamente en la region, por favor revisa con tu cableoperador",2017-01-02 02:18:29+00:00,es,none
815743965630726144,325871497,"@paulitm paulina, confirmamos que la señal se transmitio correctamente en la region, por favor revisa con tu cableoperador",2017-01-02 02:18:11+00:00,es,none
815743764907986944,785139572099342336,@caelike estuve contigo en la transmision saludos hermosa quisiera poder vertw y darte un mega abrazo y un besote te quiero,2017-01-02 02:17:23+00:00,es,0
815743502491545600,325871497,"@edo_diaz hola hemos confirmado que la señal se transmitio correctamente en la region, por favor revisa con tu cableoperador",2017-01-02 02:16:21+00:00,es,none
815742675492151296,174839537,mañana de nuevo a la realidad amorsitooo muy buenas vacas de tu trabajo excelente estar juntitos con mati,2017-01-02 02:13:04+00:00,es,1
815765117774098432,66178835,por poquito y se comen a mi perrito,2017-01-02 03:42:14+00:00,es,0
815763969956806656,256764551,jueputaaaa extraño mi bici esta panza de camionero me va a matar,2017-01-02 03:37:41+00:00,es,0
815763849777319936,760659659539742720,"@ferchitomen11 checa con waze rutas alternas, xq el trafico viene rudo hasta la altura del parque chitla y gracias que llegues pronto",2017-01-02 03:37:12+00:00,es,0
815766938043486208,927966883,a todos los artistas de tumblr les llegan preguntas o cumplidos sobre su arte y a mi me preguntan si soy lesbiana  fucking great,2017-01-02 03:49:28+00:00,es,0
815739103669063680,156437013,@luixuz yo tambien no te di permiso de que te fueras y me dejaras sola con el bebe,2017-01-02 01:58:52+00:00,es,0
815768999879286784,1392622800,que triste que estas con alguien tan vacia,2017-01-02 03:57:40+00:00,es,0
815900280784965632,58311851,"s900 uy feliz primer lunes del 17 un gustazo escucharlos en queretaro frio, pero chido",2017-01-02 12:39:20+00:00,es,1
815898272946601984,866977280,denme una llenadera porque dicen que no tengo,2017-01-02 12:31:21+00:00,es,neu
815916434060701696,41893527,"escuchan ""now you're gone"" de @vivandthesect, uno de los mejores discos del 2016 propuestamañanera",2017-01-02 13:43:31+00:00,es,1
815903526060630016,50867409,@germagnate ahahahahah buenos dias joven feliz año,2017-01-02 12:52:14+00:00,es,1
815925332696039424,102889798,mi mama cumple años hoy y este es uno de los dias mas felices para mi la amo mucho,2017-01-02 14:18:53+00:00,es,1
815927306334007296,328676588,"son 8:26 y yo ya me estoy visualizando en mi cama durmiendo, cuando salga de trabajar",2017-01-02 14:26:43+00:00,es,1
815927182966931456,469033203,"que no se pierda la bonita costumbre de empezar el año, la semana, el mes valiendo verga en el amor y en todo",2017-01-02 14:26:14+00:00,es,0
815933854011846656,119766268,"@susana_tb feliz 2017 su y feliz vida awww que bonito pingü, muero de amor un abrazo muy grande",2017-01-02 14:52:44+00:00,es,1
815729057178361856,15456467,"@rosyarango dicen que cuidar a un recien nacido es trabajo en equipo, asi que yo le cambio el pañal",2017-01-02 01:18:57+00:00,es,1
815728036561747968,543817678,"en el mismo lugar, con distinta gente",2017-01-02 01:14:54+00:00,es,neu
815733569544945664,579458557,en donde consigo unos buenos nachos de pastor hoy 1 de enero,2017-01-02 01:36:53+00:00,es,none
815735503853129728,2296380908,mi carro ya no suena feo wuuwu juro que ya no le hare mas daño hahaha,2017-01-02 01:44:34+00:00,es,neu
815738077960409088,334461592,"@axelmishael es una ciudad hermosa llena de cultura,con gente bella y comida deliciosa muero por volver disfruta mucho",2017-01-02 01:54:48+00:00,es,1
815737464002199552,116811145,@draachvez que mala pata ojala te recuperes pronto feliz año,2017-01-02 01:52:21+00:00,es,1
815709772901216256,274836182,de verdad yo no creo estar tan delgada como dicen que estoy y menos despues de todo lo que he tragado este mes,2017-01-02 00:02:19+00:00,es,0
815753836170244096,324170236,mi amigo me va a odiar por dejarlo plantado porque le dije que ibamos a ir a una peda y pues ya no me dieron chance,2017-01-02 02:57:25+00:00,es,0
815785310139416576,250864666,"empiezo el año como dije, bien dormida y muy enamorada",2017-01-02 05:02:29+00:00,es,1
815789765849153536,1240322828,"@mariobautista_ soy mala bautister, no puse el 11:14",2017-01-02 05:20:11+00:00,es,0
815788777150918656,53614794,"primero quiero formar un equipo inicial: lurantis, primarina, mimikyu, salamence, krookodile, sylveon que mal que no esta mawile",2017-01-02 05:16:15+00:00,es,0
815788692543602688,177633440,"@jair_mendieta me insultas noo, solo quiero verte",2017-01-02 05:15:55+00:00,es,neu
815787883353219072,78732457,"@aletzagogo @robblie lo odio, nececito claridad",2017-01-02 05:12:42+00:00,es,0
815787339049902080,88247575,@marlentrevino aaaa jaja tons si a de estar buena la de 24hrs esta pasada de lanza saludos marlen y feliz año,2017-01-02 05:10:32+00:00,es,1
815795445553209344,2859491636,"@liebehaeschen nop, este crush era nuevo y no habia hablado de el aqui para no salarme era muy perfecto para mi peronirogarle",2017-01-02 05:42:45+00:00,es,0
815794819016425472,628237004,"dices que meentiendes pero se que pasara lo mismo, te enfadaras y ya no me vas a hablar",2017-01-02 05:40:16+00:00,es,0
815812372891926528,65499678,segun yo solo veria los capitulos que me hacian falta y ya vi la mitad de la serie hahaha,2017-01-02 06:50:01+00:00,es,none
815808361681784832,1883432329,"ya me cayo mal estar de vacaciones porque me duermo muy tarde, cuando mi hora para dormir es a las 9 o 10",2017-01-02 06:34:05+00:00,es,0
815797983526563840,102812491,este2017 la historia tiene que cambiar prometo hacer lo posible por tener novia este año,2017-01-02 05:52:50+00:00,es,neu
815797166660874240,496702164,empece el año con una gripe bien perra y atascada estoy muriendo gggg 🤧🤧🤧🤧,2017-01-02 05:49:35+00:00,es,0
815813925350555648,438031133,"@arissima yyyy gracias, te vamos regalar una playera",2017-01-02 06:56:11+00:00,es,1
815784446758506496,4294820953,ya estuve sola antes y se que todo estara bien,2017-01-02 04:59:03+00:00,es,1
815784146542833664,1009843813,primera vez en 5 años que no te doy mis mejores deseos,2017-01-02 04:57:51+00:00,es,0
815867451485327360,1240322828,@mariobautista_ daria todo por un disco tuyo autografiado,2017-01-02 10:28:53+00:00,es,1
815832923442151424,354633062,neta que mi novio se fue al santo a esta hora pa' esos novios mejor ando conmigo misma ya que soy bien antrera,2017-01-02 08:11:41+00:00,es,0
815831177386786816,921936421,y se acabo diciembre mi mes favorito,2017-01-02 08:04:44+00:00,es,1
815831174589321216,289190391,"@hazzalovesme69 que raro, desde hace rato que tengo los dms desbloqueados paso algo",2017-01-02 08:04:44+00:00,es,none
815831107354537984,921936421,hoy todo el dia estuve triste porque ya mero entro a la facu,2017-01-02 08:04:28+00:00,es,0
815807061111894016,55370359,"como no va a ser esencial lo bonito de la vida, su bella amistad",2017-01-02 06:28:54+00:00,es,1
815802936810938368,206771547,como cuando sigo de vacaciones pero me tengo que desvelar por reportes de servicio social,2017-01-02 06:12:31+00:00,es,0
815818225824854016,242585247,le mande un mensaje a mi ibf por año nuevo y aun no me contesta jajaj,2017-01-02 07:13:16+00:00,es,neu
815842988647743488,1959818096,@dignarabieta ustedes venian enfiestados uno ya tenia vv mas de cinco horas pues que pues,2017-01-02 08:51:40+00:00,es,1
815827430669570048,40517515,"@pwoblematique la edad jajaja ntc, pues no se, supongo es normal digamos q me paso igual pero con los videojuegos encontre mi maximo",2017-01-02 07:49:51+00:00,es,1
815815293532409856,242585247,"puras fotos lutteo en mi tl, basta me hacen extrañarlos",2017-01-02 07:01:37+00:00,es,0
815712673027325952,150031546,ya llegue a un punto de mi vida que mi enfermedad es mas grande que mis ganas de beber perdon amigos les estoy fallando,2017-01-02 00:13:51+00:00,es,0
815713053983514624,1915764073,me da miedo venir a esta clase de lugares no vaya a ser que me tope a algun conocido,2017-01-02 00:15:21+00:00,es,0
815718554502909952,796812296,15 dias sin uno de esos abrazos magicos,2017-01-02 00:37:13+00:00,es,0
815037074411659264,620418731,"hoy entre a sephora y los productos de benefit estan bien caros, casi salgo llorando de ahi",2016-12-31 03:29:15+00:00,es,0
815035699133120512,793502055755161600,"ultima clase de fma del año filipino martial arts @ monterrey, mexico",2016-12-31 03:23:47+00:00,es,0
815041547540594688,546993730,"—y la novia mijo —el concepto de pareja es arcaico y reduccionista, pienso que la mujer debe tener libertad para pod —nadie te pela —no",2016-12-31 03:47:02+00:00,es,0
815027638800674816,305310902,@michicheel ay jajaja pero si estoy enamorada de apu,2016-12-31 02:51:46+00:00,es,1
815042908948729856,255755882,"@itzeelf18 con mucho gusto de entrada, por aqui los mejores deseos para el año que ya llega",2016-12-31 03:52:26+00:00,es,1
815059026077765632,372068768,"@marqoortiz y ya que recomendaste black mirror, incluso la temp 3 (tan criticada, la anoto entre los pendientes",2016-12-31 04:56:29+00:00,es,1
815044050453757952,256764551,es lo unico que me se de la cancion jajajaja que oso,2016-12-31 03:56:59+00:00,es,neu
814468137571774464,130731981,"o sea si, ya estoy mas cachetonq, pero hay fotos donde de plano me veo completamente con obesidad morbida",2016-12-29 13:48:30+00:00,es,0
814425045888073728,293299870,soy mas complicado que una mujer jajajajaja,2016-12-29 10:57:16+00:00,es,0
817706629772636160,50867409,"@cfe_golfonte @cicmty buenos dias, seguimos sin servicio",2017-01-07 12:17:07+00:00,es,0
817706274066497536,95515339,"se viene la goleada, ya pitale arbitro o quiten a ochoa para que no se lo chinguen",2017-01-07 12:15:42+00:00,es,0
817701916926939136,95515339,"que gane el madrid, pero que mi ochoa no salga tan mal parado",2017-01-07 11:58:23+00:00,es,neu
817543759583817728,2859491636,@minideeharry yo pense que ya te habias olvidado de nuestra hermandad chingona lo que es tener vida social y olvidarse de uno,2017-01-07 01:29:56+00:00,es,1
817543675022606336,78768680,"@g_yubari y seguir el consejo del lobo de caperucita roja: oirte mejor, verte mejor y comerte mejor",2017-01-07 01:29:36+00:00,es,1
817541744245903360,3140694294,siempre soy la culpable de la mierda de todos no,2017-01-07 01:21:55+00:00,es,0
817540630771535872,571311860,mi abuelo no sabia que tenia segundo nombre,2017-01-07 01:17:30+00:00,es,0
817684043638550528,377797601,"maldito jet lag, acabo de despertar a las 2 am",2017-01-07 10:47:22+00:00,es,0
817587970307981312,33136314,"@intrascendente jajaja ya es parte de ti y esta bonito y esta bien, hombre",2017-01-07 04:25:36+00:00,es,1
